order_id,date,day_name,hour,daypart,service_mode,payment_type,items,order_revenue,discount,order_size
121473,2025-05-24,Saturday,11,Lunch,Delivery,Card,1,10.8,0.0,1 Item
121474,2025-04-25,Friday,11,Lunch,Drive-Thru,GiftCard,2,11.02,0.0,2 Items
121475,2025-04-19,Saturday,11,Lunch,Drive-Thru,MobilePay,2,6.54,0.0,2 Items
121476,2025-05-28,Wednesday,13,Lunch,Dine-In,Card,1,0.0,0.0,1 Item
121477,2025-05-22,Thursday,18,Dinner,Takeout,Cash,1,6.14,0.0,1 Item
121478,2025-04-17,Thursday,15,Afternoon,Drive-Thru,MobilePay,2,7.61,0.0,2 Items
121479,2025-08-08,Friday,19,Dinner,Delivery,Card,1,9.73,0.0,1 Item
121480,2025-04-16,Wednesday,11,Lunch,Takeout,Cash,1,6.36,0.0,1 Item
121481,2025-05-25,Sunday,7,Breakfast,Takeout,Unknown,1,3.53,0.0,1 Item
121482,2025-06-01,Sunday,10,Morning,Takeout,Card,2,6.81,0.0,2 Items
121483,2025-07-15,Tuesday,7,Breakfast,Drive-Thru,Card,1,5.06,0.0,1 Item
121484,2025-05-29,Thursday,20,Dinner,Takeout,Card,1,6.5,0.0,1 Item
121485,2025-06-22,Sunday,14,Lunch,Takeout,Card,1,9.61,0.0,1 Item
121486,2025-04-16,Wednesday,13,Lunch,Takeout,Cash,1,5.07,0.0,1 Item
121487,2025-04-26,Saturday,10,Morning,Takeout,GiftCard,1,1.89,0.0,1 Item
121488,2025-05-24,Saturday,21,Dinner,Dine-In,Cash,1,0.0,0.0,1 Item
121489,2025-06-12,Thursday,12,Lunch,Drive-Thru,Cash,1,10.76,0.0,1 Item
121490,2025-04-22,Tuesday,18,Dinner,Drive-Thru,Card,1,4.59,0.0,1 Item
121491,2025-06-20,Friday,8,Breakfast,Takeout,Cash,1,4.11,0.0,1 Item
121492,2025-05-13,Tuesday,10,Morning,Drive-Thru,GiftCard,2,3.63,0.0,2 Items
121493,2025-07-11,Friday,21,Dinner,Dine-In,MobilePay,1,9.99,0.0,1 Item
121494,2025-08-05,Tuesday,12,Lunch,Drive-Thru,Cash,1,6.38,0.0,1 Item
121495,2025-07-09,Wednesday,20,Dinner,Drive-Thru,Card,1,10.79,0.0,1 Item
121496,2025-05-28,Wednesday,14,Lunch,Dine-In,MobilePay,1,10.82,0.0,1 Item
121497,2025-07-13,Sunday,8,Breakfast,Dine-In,MobilePay,1,2.29,0.0,1 Item
121498,2025-05-15,Thursday,12,Lunch,Takeout,Cash,1,4.63,0.48,1 Item
121499,2025-04-18,Friday,15,Afternoon,Drive-Thru,Card,1,3.06,0.0,1 Item
121500,2025-05-18,Sunday,15,Afternoon,Takeout,Card,1,2.43,0.0,1 Item
121501,2025-04-20,Sunday,6,Breakfast,Takeout,Card,1,3.99,0.64,1 Item
121502,2025-08-04,Monday,17,Afternoon,Delivery,MobilePay,1,2.81,0.0,1 Item
121503,2025-07-17,Thursday,10,Morning,Dine-In,Card,3,11.89,0.0,3 Items
121504,2025-05-07,Wednesday,6,Breakfast,Drive-Thru,Cash,1,4.38,0.0,1 Item
121505,2025-06-30,Monday,17,Afternoon,Drive-Thru,Cash,2,5.45,0.0,2 Items
121506,2025-06-11,Wednesday,14,Lunch,Delivery,MobilePay,1,5.86,0.0,1 Item
121507,2025-05-10,Saturday,6,Breakfast,Drive-Thru,Card,1,2.31,0.0,1 Item
121508,2025-08-02,Saturday,7,Breakfast,Drive-Thru,Card,1,3.28,0.0,1 Item
121509,2025-07-02,Wednesday,11,Morning,Dine-In,Card,2,7.73,0.0,2 Items
121510,2025-05-06,Tuesday,14,Lunch,Drive-Thru,MobilePay,1,0.0,0.0,1 Item
121511,2025-06-02,Monday,18,Dinner,Drive-Thru,MobilePay,1,10.83,0.0,1 Item
121512,2025-04-18,Friday,11,Lunch,Drive-Thru,Card,2,11.48,0.0,2 Items
121513,2025-07-01,Tuesday,17,Afternoon,Dine-In,MobilePay,2,2.37,0.38,2 Items
121514,2025-05-24,Saturday,7,Breakfast,Drive-Thru,Card,1,2.0,0.0,1 Item
121515,2025-06-19,Thursday,11,Lunch,Dine-In,MobilePay,1,5.33,0.56,1 Item
121516,2025-05-23,Friday,21,Dinner,Delivery,Card,1,6.99,0.0,1 Item
121517,2025-06-18,Wednesday,9,Breakfast,Drive-Thru,Card,1,3.62,0.0,1 Item
121518,2025-07-29,Tuesday,15,Afternoon,Delivery,MobilePay,1,3.89,0.0,1 Item
121519,2025-06-07,Saturday,16,Afternoon,Takeout,Cash,3,11.37,1.18,3 Items
121520,2025-05-17,Saturday,11,Morning,Drive-Thru,Card,1,1.32,0.31,1 Item
121521,2025-07-22,Tuesday,20,Dinner,Takeout,MobilePay,3,32.69,0.0,3 Items
121522,2025-05-31,Saturday,5,Breakfast,Drive-Thru,Card,2,9.5,0.0,2 Items
121523,2025-05-08,Thursday,17,Afternoon,Takeout,GiftCard,3,7.68,0.0,3 Items
121524,2025-04-19,Saturday,14,Lunch,Delivery,MobilePay,1,9.86,0.0,1 Item
121525,2025-04-29,Tuesday,23,Late Night,Dine-In,Card,2,4.47,0.0,2 Items
121526,2025-06-04,Wednesday,20,Dinner,Delivery,GiftCard,1,10.67,0.0,1 Item
121527,2025-05-26,Monday,16,Afternoon,Drive-Thru,Card,1,3.3,0.0,1 Item
121528,2025-06-03,Tuesday,21,Dinner,Takeout,Cash,1,5.7,0.0,1 Item
121529,2025-07-26,Saturday,19,Dinner,Takeout,Card,1,2.79,0.0,1 Item
121530,2025-05-31,Saturday,12,Lunch,Drive-Thru,Card,1,2.55,0.0,1 Item
121531,2025-04-13,Sunday,17,Afternoon,Takeout,Cash,3,4.43,0.72,3 Items
121532,2025-05-18,Sunday,18,Dinner,Delivery,Card,1,5.7,0.0,1 Item
121533,2025-06-16,Monday,12,Lunch,Dine-In,MobilePay,1,9.46,0.0,1 Item
121534,2025-05-18,Sunday,17,Afternoon,Drive-Thru,Card,1,2.57,0.0,1 Item
121535,2025-08-03,Sunday,15,Afternoon,Drive-Thru,GiftCard,3,6.04,0.0,3 Items
121536,2025-05-06,Tuesday,14,Lunch,Dine-In,Card,1,9.49,0.0,1 Item
121537,2025-07-23,Wednesday,16,Afternoon,Takeout,Cash,1,2.95,0.3,1 Item
121538,2025-08-04,Monday,12,Lunch,Drive-Thru,Card,1,6.75,0.0,1 Item
121539,2025-07-13,Sunday,13,Lunch,Delivery,Card,1,9.06,0.0,1 Item
121540,2025-05-24,Saturday,18,Dinner,Takeout,Card,1,10.68,0.0,1 Item
121541,2025-05-04,Sunday,19,Dinner,Delivery,Card,1,10.13,0.0,1 Item
121542,2025-05-11,Sunday,15,Afternoon,Takeout,GiftCard,1,4.13,0.0,1 Item
121543,2025-05-13,Tuesday,12,Lunch,Dine-In,Card,1,9.46,0.0,1 Item
121544,2025-07-31,Thursday,11,Morning,Takeout,Card,1,3.82,0.0,1 Item
121545,2025-04-19,Saturday,13,Lunch,Delivery,Card,1,6.09,0.0,1 Item
121546,2025-07-02,Wednesday,21,Dinner,Takeout,Cash,2,17.18,0.0,2 Items
121547,2025-07-02,Wednesday,11,Lunch,Dine-In,MobilePay,1,2.87,0.0,1 Item
121548,2025-06-26,Thursday,10,Breakfast,Takeout,Card,1,2.16,0.0,1 Item
121549,2025-05-15,Thursday,11,Lunch,Dine-In,Card,1,11.4,0.0,1 Item
121550,2025-07-28,Monday,14,Lunch,Dine-In,Cash,1,6.73,0.0,1 Item
121551,2025-05-15,Thursday,13,Lunch,Takeout,Card,1,4.71,0.0,1 Item
121552,2025-07-16,Wednesday,5,Breakfast,Drive-Thru,Card,1,3.78,0.0,1 Item
121553,2025-07-06,Sunday,22,Late Night,Drive-Thru,GiftCard,2,6.83,0.0,2 Items
121554,2025-04-23,Wednesday,13,Lunch,Takeout,MobilePay,1,8.92,0.0,1 Item
121555,2025-07-24,Thursday,10,Breakfast,Drive-Thru,Card,2,6.73,0.0,2 Items
121556,2025-04-28,Monday,20,Dinner,Drive-Thru,Card,2,13.35,0.0,2 Items
121557,2025-05-13,Tuesday,20,Dinner,Takeout,Card,1,8.75,0.43,1 Item
121558,2025-04-11,Friday,18,Dinner,Delivery,Card,1,3.84,0.0,1 Item
121559,2025-08-08,Friday,19,Dinner,Takeout,Cash,1,3.59,0.0,1 Item
121560,2025-05-24,Saturday,7,Breakfast,Takeout,Card,2,6.85,0.0,2 Items
121561,2025-04-27,Sunday,12,Lunch,Drive-Thru,Cash,1,5.4,0.0,1 Item
121562,2025-08-07,Thursday,16,Afternoon,Dine-In,MobilePay,2,6.64,0.0,2 Items
121563,2025-08-03,Sunday,11,Lunch,Drive-Thru,Unknown,3,30.69,0.0,3 Items
121564,2025-07-09,Wednesday,10,Breakfast,Drive-Thru,Cash,1,3.43,0.0,1 Item
121565,2025-06-05,Thursday,18,Dinner,Drive-Thru,Cash,1,6.12,0.0,1 Item
121566,2025-06-29,Sunday,18,Dinner,Takeout,Card,1,9.61,0.0,1 Item
121567,2025-06-28,Saturday,7,Breakfast,Drive-Thru,Card,1,5.53,0.0,1 Item
121568,2025-06-06,Friday,14,Lunch,Drive-Thru,Card,1,5.25,0.25,1 Item
121569,2025-06-21,Saturday,11,Morning,Takeout,Cash,1,1.81,0.42,1 Item
121570,2025-05-16,Friday,15,Afternoon,Takeout,Card,1,3.11,0.0,1 Item
121571,2025-06-27,Friday,22,Late Night,Delivery,Card,1,2.49,0.0,1 Item
121572,2025-04-23,Wednesday,20,Dinner,Dine-In,Cash,1,10.9,0.0,1 Item
121573,2025-07-01,Tuesday,14,Lunch,Delivery,Card,1,5.48,0.0,1 Item
121574,2025-05-27,Tuesday,18,Dinner,Dine-In,Cash,1,10.0,0.0,1 Item
121575,2025-06-04,Wednesday,6,Breakfast,Drive-Thru,Card,2,10.97,0.0,2 Items
121576,2025-06-07,Saturday,14,Lunch,Drive-Thru,Cash,2,7.64,1.78,2 Items
121577,2025-04-16,Wednesday,12,Lunch,Dine-In,Card,2,11.54,0.0,2 Items
121578,2025-07-07,Monday,17,Afternoon,Drive-Thru,Card,1,3.18,0.0,1 Item
121579,2025-08-03,Sunday,18,Dinner,Drive-Thru,Card,1,9.27,0.0,1 Item
121580,2025-06-24,Tuesday,11,Morning,Dine-In,MobilePay,1,3.84,0.0,1 Item
121581,2025-06-13,Friday,14,Lunch,Dine-In,Card,1,10.42,0.0,1 Item
121582,2025-04-13,Sunday,23,Late Night,Drive-Thru,Card,1,2.39,0.0,1 Item
121583,2025-06-18,Wednesday,12,Lunch,Dine-In,MobilePay,1,8.69,0.0,1 Item
121584,2025-06-08,Sunday,7,Breakfast,Dine-In,MobilePay,1,3.57,0.0,1 Item
121585,2025-05-22,Thursday,12,Lunch,Delivery,Card,2,6.44,0.0,2 Items
121586,2025-08-03,Sunday,6,Breakfast,Takeout,Card,1,1.56,0.0,1 Item
121587,2025-07-13,Sunday,16,Afternoon,Takeout,Card,1,2.95,0.0,1 Item
121588,2025-05-22,Thursday,21,Dinner,Takeout,Cash,1,10.28,1.06,1 Item
121589,2025-07-11,Friday,10,Breakfast,Takeout,Card,1,2.09,0.0,1 Item
121590,2025-04-28,Monday,18,Dinner,Drive-Thru,Cash,1,9.21,0.0,1 Item
121591,2025-07-02,Wednesday,21,Dinner,Delivery,Card,1,4.81,0.0,1 Item
121592,2025-04-13,Sunday,11,Morning,Takeout,Card,1,3.62,0.0,1 Item
121593,2025-07-26,Saturday,13,Lunch,Drive-Thru,MobilePay,2,12.13,0.0,2 Items
121594,2025-05-27,Tuesday,14,Lunch,Dine-In,Card,1,5.43,0.0,1 Item
121595,2025-07-07,Monday,9,Breakfast,Dine-In,Card,1,3.75,0.0,1 Item
121596,2025-04-11,Friday,10,Morning,Dine-In,Card,1,3.68,0.0,1 Item
121597,2025-04-29,Tuesday,19,Dinner,Delivery,GiftCard,1,6.9,0.0,1 Item
121598,2025-06-09,Monday,21,Dinner,Dine-In,Card,1,2.84,0.0,1 Item
121599,2025-05-29,Thursday,5,Breakfast,Drive-Thru,Cash,1,3.18,0.0,1 Item
121600,2025-04-11,Friday,10,Morning,Dine-In,Cash,1,2.7,0.0,1 Item
121601,2025-07-01,Tuesday,15,Afternoon,Takeout,Card,2,6.48,0.0,2 Items
121602,2025-07-09,Wednesday,11,Lunch,Dine-In,MobilePay,1,5.52,0.0,1 Item
121603,2025-04-12,Saturday,20,Dinner,Delivery,Card,1,9.42,0.0,1 Item
121604,2025-06-08,Sunday,18,Dinner,Takeout,MobilePay,2,9.18,0.0,2 Items
121605,2025-07-31,Thursday,11,Lunch,Dine-In,MobilePay,1,2.51,0.0,1 Item
121606,2025-06-26,Thursday,19,Dinner,Dine-In,GiftCard,1,3.69,0.0,1 Item
121607,2025-05-21,Wednesday,23,Late Night,Takeout,MobilePay,2,11.54,0.0,2 Items
121608,2025-07-03,Thursday,12,Lunch,Delivery,Card,1,9.43,0.0,1 Item
121609,2025-05-04,Sunday,9,Breakfast,Dine-In,MobilePay,2,3.94,0.0,2 Items
121610,2025-04-17,Thursday,14,Lunch,Takeout,Card,1,9.01,0.0,1 Item
121611,2025-05-17,Saturday,17,Afternoon,Drive-Thru,Cash,1,1.71,0.0,1 Item
121612,2025-05-16,Friday,7,Breakfast,Drive-Thru,Card,1,3.46,0.0,1 Item
121613,2025-05-27,Tuesday,20,Dinner,Dine-In,GiftCard,1,7.8,1.79,1 Item
121614,2025-04-20,Sunday,13,Lunch,Drive-Thru,Card,1,6.04,0.0,1 Item
121615,2025-04-12,Saturday,10,Morning,Dine-In,Card,1,3.74,0.0,1 Item
121616,2025-05-13,Tuesday,14,Lunch,Drive-Thru,Cash,1,6.24,0.0,1 Item
121617,2025-05-17,Saturday,11,Lunch,Takeout,Card,1,2.67,0.0,1 Item
121618,2025-07-28,Monday,14,Lunch,Dine-In,MobilePay,1,5.89,0.0,1 Item
121619,2025-05-10,Saturday,16,Afternoon,Drive-Thru,Card,1,4.68,0.0,1 Item
121620,2025-06-27,Friday,6,Breakfast,Takeout,Card,1,3.52,0.0,1 Item
121621,2025-07-30,Wednesday,11,Morning,Delivery,MobilePay,1,2.44,0.0,1 Item
121622,2025-07-24,Thursday,11,Morning,Dine-In,Card,1,2.25,0.0,1 Item
121623,2025-07-21,Monday,11,Lunch,Drive-Thru,Card,1,9.22,0.0,1 Item
121624,2025-04-20,Sunday,18,Dinner,Dine-In,Card,1,10.89,0.0,1 Item
121625,2025-05-01,Thursday,11,Lunch,Takeout,Cash,2,5.75,0.0,2 Items
121626,2025-05-02,Friday,12,Lunch,Unknown,Card,1,4.62,0.0,1 Item
121627,2025-05-12,Monday,19,Dinner,Delivery,Card,1,8.89,1.44,1 Item
121628,2025-05-17,Saturday,9,Breakfast,Dine-In,Card,1,4.82,0.0,1 Item
121629,2025-08-03,Sunday,11,Morning,Dine-In,Card,1,4.33,0.0,1 Item
121630,2025-05-23,Friday,20,Dinner,Drive-Thru,Card,1,6.33,0.0,1 Item
121631,2025-04-13,Sunday,14,Lunch,Delivery,Card,1,4.57,0.0,1 Item
121632,2025-06-14,Saturday,7,Breakfast,Takeout,Card,1,5.21,0.0,1 Item
121633,2025-08-09,Saturday,18,Dinner,Drive-Thru,Cash,2,12.38,0.0,2 Items
121634,2025-05-28,Wednesday,14,Lunch,Drive-Thru,Card,1,4.73,0.0,1 Item
121635,2025-05-29,Thursday,14,Lunch,Dine-In,MobilePay,1,6.99,0.72,1 Item
121636,2025-06-21,Saturday,17,Afternoon,Dine-In,Card,1,5.01,0.0,1 Item
121637,2025-06-07,Saturday,10,Morning,Dine-In,Cash,1,1.91,0.0,1 Item
121638,2025-07-30,Wednesday,10,Morning,Dine-In,Card,1,3.96,0.19,1 Item
121639,2025-04-19,Saturday,10,Breakfast,Dine-In,Card,1,2.56,0.0,1 Item
121640,2025-07-03,Thursday,10,Breakfast,Takeout,Card,1,3.48,0.0,1 Item
121641,2025-06-24,Tuesday,0,Late Night,Drive-Thru,Cash,1,5.97,0.3,1 Item
121642,2025-06-17,Tuesday,11,Lunch,Takeout,Cash,1,10.6,0.0,1 Item
121643,2025-05-04,Sunday,6,Breakfast,Takeout,GiftCard,1,4.43,0.0,1 Item
121644,2025-06-03,Tuesday,15,Afternoon,Drive-Thru,GiftCard,3,4.92,0.0,3 Items
121645,2025-04-19,Saturday,12,Lunch,Dine-In,Card,1,10.12,0.0,1 Item
121646,2025-07-26,Saturday,11,Morning,Takeout,Card,1,2.28,0.0,1 Item
121647,2025-05-17,Saturday,19,Dinner,Drive-Thru,Card,2,6.78,0.0,2 Items
121648,2025-04-21,Monday,12,Lunch,Dine-In,MobilePay,1,9.74,0.0,1 Item
121649,2025-04-18,Friday,5,Breakfast,Drive-Thru,Card,1,4.2,0.0,1 Item
121650,2025-04-15,Tuesday,21,Dinner,Dine-In,Unknown,1,9.35,0.0,1 Item
121651,2025-06-18,Wednesday,6,Breakfast,Drive-Thru,Card,1,3.64,0.0,1 Item
121652,2025-07-11,Friday,14,Lunch,Takeout,Cash,1,6.11,0.0,1 Item
121653,2025-04-13,Sunday,1,Late Night,Drive-Thru,Card,2,9.35,0.0,2 Items
121654,2025-06-24,Tuesday,14,Lunch,Drive-Thru,Card,1,6.44,0.0,1 Item
121655,2025-06-10,Tuesday,10,Breakfast,Delivery,Card,1,0.0,0.0,1 Item
121656,2025-07-23,Wednesday,14,Lunch,Delivery,Card,1,10.05,0.0,1 Item
121657,2025-05-11,Sunday,5,Breakfast,Drive-Thru,Card,1,3.82,0.0,1 Item
121658,2025-07-23,Wednesday,23,Late Night,Dine-In,Cash,3,7.54,0.0,3 Items
121659,2025-06-15,Sunday,9,Breakfast,Unknown,Card,1,5.93,0.0,1 Item
121660,2025-07-08,Tuesday,20,Dinner,Dine-In,MobilePay,1,9.7,0.0,1 Item
121661,2025-07-28,Monday,21,Dinner,Dine-In,Unknown,1,10.58,0.0,1 Item
121662,2025-05-11,Sunday,16,Afternoon,Delivery,Card,1,2.19,0.0,1 Item
121663,2025-07-16,Wednesday,21,Dinner,Delivery,Card,1,3.21,0.0,1 Item
121664,2025-05-02,Friday,19,Dinner,Dine-In,Cash,1,11.38,0.0,1 Item
121665,2025-04-15,Tuesday,7,Breakfast,Delivery,MobilePay,1,3.55,0.0,1 Item
121666,2025-05-12,Monday,13,Lunch,Dine-In,Cash,1,9.21,0.0,1 Item
121667,2025-05-26,Monday,19,Dinner,Dine-In,Card,2,17.55,0.0,2 Items
121668,2025-04-15,Tuesday,15,Afternoon,Dine-In,Card,1,1.89,0.0,1 Item
121669,2025-05-14,Wednesday,11,Lunch,Takeout,Cash,1,9.55,0.0,1 Item
121670,2025-05-20,Tuesday,16,Afternoon,Drive-Thru,Card,2,3.69,0.0,2 Items
121671,2025-05-08,Thursday,14,Lunch,Dine-In,MobilePay,1,5.64,0.0,1 Item
121672,2025-05-23,Friday,17,Afternoon,Delivery,Cash,1,2.97,0.0,1 Item
121673,2025-07-19,Saturday,21,Dinner,Delivery,MobilePay,1,5.63,0.0,1 Item
121674,2025-05-23,Friday,11,Morning,Delivery,Card,1,3.14,0.0,1 Item
121675,2025-04-29,Tuesday,11,Lunch,Takeout,GiftCard,1,5.65,0.0,1 Item
121676,2025-07-28,Monday,23,Late Night,Dine-In,Cash,1,3.46,0.0,1 Item
121677,2025-06-27,Friday,15,Afternoon,Delivery,Card,4,23.87,0.0,4+ Items
121678,2025-06-13,Friday,12,Lunch,Delivery,Card,1,1.58,0.36,1 Item
121679,2025-08-04,Monday,23,Late Night,Delivery,Card,1,4.7,0.0,1 Item
121680,2025-04-13,Sunday,17,Afternoon,Drive-Thru,Card,2,8.98,0.0,2 Items
121681,2025-05-18,Sunday,17,Afternoon,Takeout,Card,2,6.11,0.0,2 Items
121682,2025-06-28,Saturday,11,Morning,Takeout,Cash,1,1.86,0.0,1 Item
121683,2025-06-04,Wednesday,6,Breakfast,Drive-Thru,Card,2,6.61,0.0,2 Items
121684,2025-06-19,Thursday,15,Afternoon,Takeout,Card,1,1.7,0.0,1 Item
121685,2025-05-25,Sunday,14,Lunch,Drive-Thru,Card,1,10.6,0.0,1 Item
121686,2025-05-23,Friday,19,Dinner,Drive-Thru,Card,2,17.18,0.83,2 Items
121687,2025-08-03,Sunday,13,Lunch,Takeout,Card,2,19.27,0.0,2 Items
121688,2025-07-19,Saturday,1,Late Night,Dine-In,Unknown,1,6.61,0.0,1 Item
121689,2025-07-07,Monday,21,Dinner,Delivery,MobilePay,1,2.14,0.0,1 Item
121690,2025-05-12,Monday,20,Dinner,Takeout,Card,1,3.73,0.0,1 Item
121691,2025-07-23,Wednesday,19,Dinner,Delivery,Card,1,9.08,0.92,1 Item
121692,2025-08-08,Friday,12,Lunch,Drive-Thru,Cash,2,11.86,0.0,2 Items
121693,2025-05-14,Wednesday,7,Breakfast,Unknown,Card,1,2.69,0.44,1 Item
121694,2025-05-14,Wednesday,21,Dinner,Drive-Thru,Card,1,4.94,0.0,1 Item
121695,2025-05-25,Sunday,21,Dinner,Dine-In,MobilePay,1,9.53,0.47,1 Item
121696,2025-08-08,Friday,20,Dinner,Takeout,Unknown,2,17.1,0.0,2 Items
121697,2025-04-30,Wednesday,21,Dinner,Takeout,Cash,1,9.71,0.0,1 Item
121698,2025-06-21,Saturday,13,Lunch,Dine-In,Card,1,5.83,0.0,1 Item
121699,2025-04-12,Saturday,10,Morning,Drive-Thru,Cash,1,2.29,0.0,1 Item
121700,2025-07-29,Tuesday,14,Lunch,Delivery,MobilePay,1,9.32,0.0,1 Item
121701,2025-07-19,Saturday,13,Lunch,Delivery,Card,1,5.97,0.0,1 Item
121702,2025-04-16,Wednesday,5,Breakfast,Drive-Thru,MobilePay,2,10.63,0.0,2 Items
121703,2025-06-25,Wednesday,9,Breakfast,Delivery,Card,1,3.08,0.0,1 Item
121704,2025-05-23,Friday,8,Breakfast,Dine-In,Card,2,6.85,0.0,2 Items
121705,2025-05-14,Wednesday,13,Lunch,Takeout,Card,1,5.5,0.0,1 Item
121706,2025-06-15,Sunday,5,Breakfast,Takeout,Cash,1,2.16,0.0,1 Item
121707,2025-06-01,Sunday,14,Lunch,Dine-In,Card,2,15.03,0.0,2 Items
121708,2025-04-18,Friday,11,Lunch,Drive-Thru,Card,3,29.67,0.0,3 Items
121709,2025-06-03,Tuesday,20,Dinner,Takeout,Card,1,9.37,0.0,1 Item
121710,2025-08-02,Saturday,21,Dinner,Takeout,Cash,1,10.34,1.05,1 Item
121711,2025-04-15,Tuesday,21,Dinner,Takeout,Cash,1,5.95,0.0,1 Item
121712,2025-06-08,Sunday,11,Lunch,Takeout,Card,2,5.47,0.0,2 Items
121713,2025-04-22,Tuesday,9,Breakfast,Dine-In,Card,2,4.9,0.0,2 Items
121714,2025-07-01,Tuesday,12,Lunch,Drive-Thru,GiftCard,2,5.81,0.0,2 Items
121715,2025-06-12,Thursday,18,Dinner,Drive-Thru,Card,1,10.03,0.0,1 Item
121716,2025-07-23,Wednesday,14,Lunch,Delivery,Card,1,9.29,0.0,1 Item
121717,2025-07-30,Wednesday,11,Lunch,Delivery,Card,1,5.9,0.0,1 Item
121718,2025-05-10,Saturday,11,Lunch,Dine-In,Card,1,7.53,0.0,1 Item
121719,2025-08-07,Thursday,20,Dinner,Drive-Thru,Card,1,9.84,0.0,1 Item
121720,2025-06-12,Thursday,18,Dinner,Dine-In,Card,1,10.48,0.0,1 Item
121721,2025-08-08,Friday,13,Lunch,Delivery,MobilePay,1,10.55,0.0,1 Item
121722,2025-04-14,Monday,14,Lunch,Delivery,Card,2,14.32,0.0,2 Items
121723,2025-08-02,Saturday,11,Lunch,Dine-In,MobilePay,1,6.67,0.0,1 Item
121724,2025-06-29,Sunday,17,Afternoon,Dine-In,Cash,1,2.18,0.0,1 Item
121725,2025-07-31,Thursday,20,Dinner,Takeout,Card,1,10.39,0.0,1 Item
121726,2025-05-18,Sunday,12,Lunch,Takeout,Cash,1,10.45,0.0,1 Item
121727,2025-05-17,Saturday,20,Dinner,Drive-Thru,MobilePay,2,4.65,0.77,2 Items
121728,2025-05-11,Sunday,13,Lunch,Dine-In,Card,1,10.93,0.0,1 Item
121729,2025-05-08,Thursday,11,Morning,Dine-In,Cash,3,7.29,0.0,3 Items
121730,2025-04-30,Wednesday,15,Afternoon,Dine-In,MobilePay,1,3.94,0.0,1 Item
121731,2025-07-08,Tuesday,15,Afternoon,Drive-Thru,Card,1,5.19,0.0,1 Item
121732,2025-06-06,Friday,11,Morning,Dine-In,Cash,2,7.03,0.0,2 Items
121733,2025-07-19,Saturday,9,Breakfast,Drive-Thru,Card,1,3.4,0.0,1 Item
121734,2025-05-27,Tuesday,21,Dinner,Dine-In,Card,1,6.55,0.0,1 Item
121735,2025-07-21,Monday,6,Breakfast,Drive-Thru,Cash,2,8.55,0.87,2 Items
121736,2025-04-27,Sunday,5,Breakfast,Drive-Thru,Cash,1,3.22,0.0,1 Item
121737,2025-04-26,Saturday,14,Lunch,Drive-Thru,Card,1,7.52,1.75,1 Item
121738,2025-04-22,Tuesday,10,Breakfast,Dine-In,MobilePay,2,4.51,0.0,2 Items
121739,2025-07-05,Saturday,16,Afternoon,Drive-Thru,GiftCard,4,14.48,0.0,4+ Items
121740,2025-04-21,Monday,15,Afternoon,Dine-In,Card,1,2.26,0.52,1 Item
121741,2025-05-22,Thursday,12,Lunch,Dine-In,Cash,1,2.51,0.0,1 Item
121742,2025-04-20,Sunday,11,Lunch,Drive-Thru,MobilePay,3,5.62,0.0,3 Items
