order_id,store_id,transaction_datetime,business_day,daypart,service_mode,menu_item,modifier,quantity,unit_price,discount,tax,total_amount,payment_type,date,year,month,month_name,day,day_name,hour,dayofweek,week,quarter,is_weekend
120546,402,2025-07-21 08:09:40,2025-07-21,Breakfast,Dine-In,Apple Pie,Caramel Topping,2,1.67,0.0,0.37,4.71,Cash,2025-07-21,2025,7,July,21,Monday,8,0,30,3,0
120547,401,2025-05-20 10:05:09,2025-05-20,Morning,Dine-In,Latte,Sugar-Free Syrup,1,3.19,0.0,0.26,3.75,Card,2025-05-20,2025,5,May,20,Tuesday,10,1,21,2,0
120548,202,2025-06-26 08:30:30,2025-06-26,Breakfast,Delivery,French Fries,,2,2.75,0.0,0.43,6.43,MobilePay,2025-06-26,2025,6,June,26,Thursday,8,3,26,2,0
120549,301,2025-04-17 08:59:09,2025-04-17,Breakfast,Takeout,Coffee,Extra Ice,1,1.77,0.35,0.1,1.52,Card,2025-04-17,2025,4,April,17,Thursday,8,3,16,2,0
120550,201,2025-06-01 12:38:24,2025-06-01,Lunch,Dine-In,Chicken Sandwich,No Pickles,1,5.42,0.0,0.41,5.83,Card,2025-06-01,2025,6,June,1,Sunday,12,6,22,2,1
120551,402,2025-06-25 13:53:34,2025-06-25,Lunch,Takeout,Spicy Chicken Sandwich,Extra Patty,1,5.58,0.0,0.53,8.11,GiftCard,2025-06-25,2025,6,June,25,Wednesday,13,2,26,2,0
120552,202,2025-04-11 18:05:51,2025-04-11,Dinner,Drive-Thru,Cheeseburger,,1,4.88,0.0,0.46,5.34,Card,2025-04-11,2025,4,April,11,Friday,18,4,15,2,0
120553,401,2025-05-02 11:35:24,2025-05-02,Morning,Dine-In,Chicken Nuggets (6pc),,2,3.8,0.0,0.65,8.25,MobilePay,2025-05-02,2025,5,May,2,Friday,11,4,18,2,0
120554,202,2025-04-16 14:43:15,2025-04-16,Lunch,Dine-In,Cheeseburger,,1,4.6,0.0,0.44,5.04,MobilePay,2025-04-16,2025,4,April,16,Wednesday,14,2,16,2,0
120555,201,2025-06-20 12:39:41,2025-06-20,Lunch,Takeout,Chicken Nuggets (10pc),,3,4.85,0.0,1.02,15.57,Card,2025-06-20,2025,6,June,20,Friday,12,4,25,2,0
120556,103,2025-05-21 14:53:48,2025-05-21,Lunch,Delivery,Chicken Sandwich Combo,,1,8.75,0.49,0.65,9.91,Card,2025-05-21,2025,5,May,21,Wednesday,14,2,21,2,0
120557,103,2025-05-20 00:11:15,2025-05-20,Late Night,Drive-Thru,Double Cheeseburger,,1,5.56,0.0,0.47,6.03,Card,2025-05-20,2025,5,May,20,Tuesday,0,1,21,2,0
120558,501,2025-07-26 21:59:38,2025-07-26,Dinner,Dine-In,Spicy Chicken Sandwich,,1,5.79,0.0,0.42,6.21,Card,2025-07-26,2025,7,July,26,Saturday,21,5,30,3,1
120559,102,2025-06-17 11:56:20,2025-06-17,Morning,Takeout,Coffee,,2,1.81,0.0,0.22,3.84,Card,2025-06-17,2025,6,June,17,Tuesday,11,1,25,2,0
120560,101,2025-05-07 07:59:07,2025-05-07,Breakfast,Dine-In,Egg Muffin,,1,3.31,0.0,0.24,3.55,Card,2025-05-07,2025,5,May,7,Wednesday,7,2,19,2,0
120561,202,2025-07-29 13:45:35,2025-07-29,Lunch,Delivery,French Fries,Extra Sauce,3,3.23,0.0,0.76,11.2,Card,2025-07-29,2025,7,July,29,Tuesday,13,1,31,3,0
120562,501,2025-04-30 12:46:31,2025-04-30,Lunch,Takeout,Chicken Sandwich Combo,,1,9.43,0.0,0.8,10.23,Card,2025-04-30,2025,4,April,30,Wednesday,12,2,18,2,0
120563,103,2025-06-05 20:37:26,2025-06-05,Dinner,Dine-In,Chicken Sandwich Combo,No Sauce,1,8.83,0.0,0.71,9.54,MobilePay,2025-06-05,2025,6,June,5,Thursday,20,3,23,2,0
120564,103,2025-07-25 18:20:44,2025-07-25,Dinner,Dine-In,Cheeseburger Combo,,2,9.09,0.0,1.55,19.73,Card,2025-07-25,2025,7,July,25,Friday,18,4,30,3,0
120565,102,2025-05-19 16:43:48,2025-05-19,Afternoon,Takeout,Chicken Nuggets (10pc),,1,4.85,0.73,0.35,4.47,MobilePay,2025-05-19,2025,5,May,19,Monday,16,0,21,2,0
120566,101,2025-05-19 11:58:29,2025-05-19,Lunch,Dine-In,Veggie Burger,Add Jalapenos,1,4.53,0.0,0.32,5.25,MobilePay,2025-05-19,2025,5,May,19,Monday,11,0,21,2,0
120567,301,2025-05-30 13:31:39,2025-05-30,Lunch,Dine-In,Iced Tea,Almond Milk,2,1.76,0.0,0.39,5.31,Card,2025-05-30,2025,5,May,30,Friday,13,4,22,2,0
120568,301,2025-05-09 21:14:10,2025-05-09,Dinner,Dine-In,Double Cheeseburger Combo,,1,9.05,0.45,0.65,9.25,Cash,2025-05-09,2025,5,May,9,Friday,21,4,19,2,0
120569,501,2025-06-22 20:44:10,2025-06-22,Dinner,Drive-Thru,Double Cheeseburger,,1,5.59,0.0,0.48,6.07,Card,2025-06-22,2025,6,June,22,Sunday,20,6,25,2,1
120570,402,2025-06-29 01:14:05,2025-06-29,Late Night,Takeout,Cheeseburger,,2,4.5,0.0,0.65,9.65,Card,2025-06-29,2025,6,June,29,Sunday,1,6,26,2,1
120571,402,2025-07-16 21:06:21,2025-07-16,Dinner,Dine-In,Chicken Sandwich Combo,,1,9.83,0.0,1.03,11.86,Cash,2025-07-16,2025,7,July,16,Wednesday,21,2,29,3,0
120572,501,2025-05-02 14:12:04,2025-05-02,Lunch,Dine-In,Spicy Chicken Sandwich,Extra Cheese,1,5.77,0.0,0.41,6.68,Card,2025-05-02,2025,5,May,2,Friday,14,4,18,2,0
120573,402,2025-07-25 11:22:27,2025-07-25,Lunch,Dine-In,Cheeseburger Combo,,1,8.38,0.0,0.5,8.88,Card,2025-07-25,2025,7,July,25,Friday,11,4,30,3,0
120574,501,2025-05-24 11:33:27,2025-05-24,Morning,Dine-In,Latte,,1,3.45,0.0,0.26,3.71,Card,2025-05-24,2025,5,May,24,Saturday,11,5,21,2,1
120575,401,2025-07-28 12:46:52,2025-07-28,Lunch,Drive-Thru,Chicken Sandwich,No Sauce,1,4.58,0.0,0.34,4.92,Card,2025-07-28,2025,7,July,28,Monday,12,0,31,3,0
120576,202,2025-05-13 19:10:20,2025-05-13,Dinner,Delivery,Veggie Burger,,1,5.32,0.0,0.32,5.64,Card,2025-05-13,2025,5,May,13,Tuesday,19,1,20,2,0
120577,501,2025-06-10 11:31:55,2025-06-10,Lunch,Dine-In,French Fries,No Sauce,2,2.86,0.0,0.4,6.12,Card,2025-06-10,2025,6,June,10,Tuesday,11,1,24,2,0
120578,402,2025-06-01 20:42:31,2025-06-01,Dinner,Dine-In,Double Cheeseburger Combo,,1,9.25,0.0,0.83,10.08,Card,2025-06-01,2025,6,June,1,Sunday,20,6,22,2,1
120579,201,2025-07-22 16:31:01,2025-07-22,Afternoon,Dine-In,Ice Cream Cone,Cinnamon,1,1.77,0.0,0.16,2.03,Cash,2025-07-22,2025,7,July,22,Tuesday,16,1,30,3,0
120580,402,2025-04-19 23:16:58,2025-04-19,Late Night,Drive-Thru,Spicy Chicken Sandwich,Gluten-Free Bun,1,5.77,1.02,0.37,6.12,MobilePay,2025-04-19,2025,4,April,19,Saturday,23,5,16,2,1
120581,101,2025-05-14 12:29:43,2025-05-14,Lunch,Dine-In,Chicken Sandwich Combo,Gluten-Free Bun,1,8.78,1.47,0.5,8.81,GiftCard,2025-05-14,2025,5,May,14,Wednesday,12,2,20,2,0
120582,101,2025-05-17 11:03:16,2025-05-17,Lunch,Dine-In,Double Cheeseburger Combo,,2,10.31,0.0,1.34,21.96,MobilePay,2025-05-17,2025,5,May,17,Saturday,11,5,20,2,1
120583,202,2025-06-10 11:15:51,2025-06-10,Morning,Delivery,Bottled Water,Extra Ice,2,1.63,0.0,0.23,3.49,Card,2025-06-10,2025,6,June,10,Tuesday,11,1,24,2,0
120584,201,2025-06-17 10:19:19,2025-06-17,Morning,Dine-In,Hash Browns,,1,1.93,0.0,0.13,2.16,Cash,2025-06-17,2025,6,June,17,Tuesday,10,1,25,2,0
120585,402,2025-06-11 14:26:29,2025-06-11,Lunch,Dine-In,Soft Drink (Medium),Light Ice,1,1.76,0.0,0.13,1.89,Cash,2025-06-11,2025,6,June,11,Wednesday,14,2,24,2,0
120586,101,2025-06-20 19:25:42,2025-06-20,Dinner,Dine-In,French Fries,Large Size,1,2.51,0.0,0.2,3.31,MobilePay,2025-06-20,2025,6,June,20,Friday,19,4,25,2,0
120587,101,2025-05-27 10:32:47,2025-05-27,Breakfast,Drive-Thru,Breakfast Burrito,Cinnamon,1,3.53,0.0,0.25,3.88,Cash,2025-05-27,2025,5,May,27,Tuesday,10,1,22,2,0
120588,201,2025-08-09 06:38:56,2025-08-09,Breakfast,Dine-In,Hash Browns,Cinnamon,1,2.06,0.0,0.16,2.32,Card,2025-08-09,2025,8,August,9,Saturday,6,5,32,3,1
120589,501,2025-04-22 17:39:07,2025-04-22,Afternoon,Takeout,Chicken Nuggets (10pc),,2,4.7,0.0,0.89,10.29,Cash,2025-04-22,2025,4,April,22,Tuesday,17,1,17,2,0
120590,301,2025-06-20 16:44:51,2025-06-20,Afternoon,Dine-In,Onion Rings,,1,3.16,0.0,0.19,3.35,Card,2025-06-20,2025,6,June,20,Friday,16,4,25,2,0
120591,301,2025-06-11 01:17:00,2025-06-11,Late Night,Drive-Thru,Soft Drink (Large),,3,1.94,0.0,0.55,6.37,Card,2025-06-11,2025,6,June,11,Wednesday,1,2,24,2,0
120592,103,2025-05-04 11:59:25,2025-05-04,Morning,Dine-In,Soft Drink (Small),Oat Milk,2,1.58,0.0,0.43,4.99,MobilePay,2025-05-04,2025,5,May,4,Sunday,11,6,18,2,1
120593,301,2025-04-25 16:04:02,2025-04-25,Afternoon,Dine-In,French Fries,Extra Sauce,3,2.73,0.0,0.65,9.59,Cash,2025-04-25,2025,4,April,25,Friday,16,4,17,2,0
120594,103,2025-06-21 21:59:04,2025-06-21,Dinner,Dine-In,Cheeseburger,,1,4.84,0.0,0.29,5.13,Card,2025-06-21,2025,6,June,21,Saturday,21,5,25,2,1
120595,501,2025-07-15 13:31:28,2025-07-15,Lunch,Delivery,Double Cheeseburger Combo,,1,9.73,0.0,0.63,10.36,Card,2025-07-15,2025,7,July,15,Tuesday,13,1,29,3,0
120596,101,2025-06-18 11:21:11,2025-06-18,Lunch,Delivery,Spicy Chicken Combo,,1,9.16,0.0,0.82,9.98,GiftCard,2025-06-18,2025,6,June,18,Wednesday,11,2,25,2,0
120597,402,2025-06-22 11:36:05,2025-06-22,Lunch,Dine-In,Double Cheeseburger,,1,5.33,0.0,0.32,5.65,Card,2025-06-22,2025,6,June,22,Sunday,11,6,25,2,1
120598,102,2025-07-20 20:04:34,2025-07-20,Dinner,Delivery,Onion Rings,Extra Sauce,1,3.01,0.0,0.21,3.47,MobilePay,2025-07-20,2025,7,July,20,Sunday,20,6,29,3,1
120599,401,2025-06-28 10:08:13,2025-06-28,Morning,Takeout,Chicken Nuggets (6pc),,2,3.83,0.0,0.5,8.16,Cash,2025-06-28,2025,6,June,28,Saturday,10,5,26,2,1
120600,301,2025-06-17 22:56:35,2025-06-17,Late Night,Delivery,Onion Rings,,1,3.35,0.0,0.27,3.62,Card,2025-06-17,2025,6,June,17,Tuesday,22,1,25,2,0
120601,101,2025-05-01 06:34:38,2025-05-01,Breakfast,Drive-Thru,Coffee,No Ice,1,1.71,0.0,0.12,1.83,Cash,2025-05-01,2025,5,May,1,Thursday,6,3,18,2,0
120602,301,2025-06-27 14:58:03,2025-06-27,Lunch,Dine-In,Cheeseburger,,1,4.78,0.0,0.45,5.23,Card,2025-06-27,2025,6,June,27,Friday,14,4,26,2,0
120603,102,2025-06-14 06:18:02,2025-06-14,Breakfast,Takeout,Bottled Water,Light Ice,1,1.55,0.0,0.1,1.65,Cash,2025-06-14,2025,6,June,14,Saturday,6,5,24,2,1
120604,301,2025-04-22 19:28:45,2025-04-22,Dinner,Dine-In,Chicken Sandwich Combo,Add Bacon,1,9.2,0.0,0.97,11.17,Card,2025-04-22,2025,4,April,22,Tuesday,19,1,17,2,0
120605,202,2025-04-15 06:53:33,2025-04-15,Breakfast,Dine-In,Hash Browns,No Cheese,1,2.27,0.0,0.2,2.47,Cash,2025-04-15,2025,4,April,15,Tuesday,6,1,16,2,0
120606,202,2025-07-02 15:03:17,2025-07-02,Afternoon,Drive-Thru,Chicken Nuggets (6pc),,1,3.55,0.0,0.3,3.85,Card,2025-07-02,2025,7,July,2,Wednesday,15,2,27,3,0
120607,301,2025-04-15 20:59:53,2025-04-15,Dinner,Drive-Thru,Chicken Sandwich Combo,No Sauce,1,8.37,0.0,0.71,9.08,Cash,2025-04-15,2025,4,April,15,Tuesday,20,1,16,2,0
120608,202,2025-04-11 21:27:36,2025-04-11,Dinner,Delivery,Spicy Chicken Sandwich,Extra Patty,1,4.96,0.0,0.49,7.45,MobilePay,2025-04-11,2025,4,April,11,Friday,21,4,15,2,0
120609,403,2025-05-28 14:02:39,2025-05-28,Lunch,Unknown,Chicken Sandwich,Spicy,1,5.94,0.0,0.48,6.42,Card,2025-05-28,2025,5,May,28,Wednesday,14,2,22,2,0
120610,101,2025-06-09 23:26:03,2025-06-09,Late Night,Drive-Thru,Bottled Water,No Ice,1,1.49,0.0,0.11,1.6,Card,2025-06-09,2025,6,June,9,Monday,23,0,24,2,0
120611,101,2025-05-18 10:11:43,2025-05-18,Morning,Takeout,Latte,Light Ice,1,3.23,0.0,0.24,3.47,Unknown,2025-05-18,2025,5,May,18,Sunday,10,6,20,2,1
120612,101,2025-06-26 15:04:32,2025-06-26,Afternoon,Takeout,French Fries,,1,2.72,0.0,0.23,2.95,Cash,2025-06-26,2025,6,June,26,Thursday,15,3,26,2,0
120613,301,2025-06-18 13:30:18,2025-06-18,Lunch,Delivery,Cheeseburger,,2,4.11,0.82,0.59,7.99,Card,2025-06-18,2025,6,June,18,Wednesday,13,2,25,2,0
120614,201,2025-05-27 11:42:46,2025-05-27,Lunch,Dine-In,Chicken Sandwich Combo,Add Bacon,1,10.21,0.0,1.06,12.27,MobilePay,2025-05-27,2025,5,May,27,Tuesday,11,1,22,2,0
120615,501,2025-06-03 14:20:17,2025-06-03,Lunch,Dine-In,Chicken Nuggets (10pc),,2,5.03,0.0,0.73,10.79,Cash,2025-06-03,2025,6,June,3,Tuesday,14,1,23,2,0
120616,401,2025-06-25 11:58:23,2025-06-25,Lunch,Delivery,Cheeseburger Combo,,1,8.54,0.0,0.6,9.14,Card,2025-06-25,2025,6,June,25,Wednesday,11,2,26,2,0
120617,501,2025-07-04 11:20:07,2025-07-04,Morning,Dine-In,Chicken Nuggets (6pc),,1,3.92,0.0,0.27,4.19,Unknown,2025-07-04,2025,7,July,4,Friday,11,4,27,3,0
120618,402,2025-07-24 18:53:27,2025-07-24,Dinner,Dine-In,Cheeseburger,,1,4.65,0.0,0.4,5.05,Card,2025-07-24,2025,7,July,24,Thursday,18,3,30,3,0
120619,301,2025-05-23 15:46:02,2025-05-23,Afternoon,Dine-In,Ice Cream Cone,Cinnamon,1,1.67,0.0,0.13,1.9,MobilePay,2025-05-23,2025,5,May,23,Friday,15,4,21,2,0
120620,403,2025-04-17 05:37:37,2025-04-17,Breakfast,Takeout,Sausage Biscuit,Sausage Patty,2,2.84,1.21,0.62,7.49,Cash,2025-04-17,2025,4,April,17,Thursday,5,3,16,2,0
120621,401,2025-06-21 13:48:11,2025-06-21,Lunch,Drive-Thru,Chicken Nuggets (10pc),,2,5.15,0.0,0.77,11.07,Card,2025-06-21,2025,6,June,21,Saturday,13,5,25,2,1
120622,202,2025-07-12 12:18:58,2025-07-12,Lunch,Dine-In,Double Cheeseburger,,1,6.52,0.65,0.35,6.22,Cash,2025-07-12,2025,7,July,12,Saturday,12,5,28,3,1
120623,402,2025-08-06 20:13:18,2025-08-06,Dinner,Drive-Thru,Spicy Chicken Combo,,2,9.96,0.0,1.29,21.21,Card,2025-08-06,2025,8,August,6,Wednesday,20,2,32,3,0
120624,102,2025-07-05 18:22:51,2025-07-05,Dinner,Dine-In,Spicy Chicken Combo,,1,10.09,0.0,0.96,11.05,MobilePay,2025-07-05,2025,7,July,5,Saturday,18,5,27,3,1
120625,102,2025-04-30 20:12:53,2025-04-30,Dinner,Delivery,Chicken Sandwich Combo,No Pickles,1,8.73,0.0,0.63,9.36,MobilePay,2025-04-30,2025,4,April,30,Wednesday,20,2,18,2,0
120626,202,2025-05-20 05:33:54,2025-05-20,Breakfast,Drive-Thru,Sausage Biscuit,No Cheese,1,2.79,0.42,0.2,2.57,Card,2025-05-20,2025,5,May,20,Tuesday,5,1,21,2,0
120627,202,2025-04-19 20:42:31,2025-04-19,Dinner,Takeout,Chicken Sandwich Combo,Gluten-Free Bun,1,8.93,0.0,0.74,10.67,Cash,2025-04-19,2025,4,April,19,Saturday,20,5,16,2,1
120628,301,2025-06-26 17:25:45,2025-06-26,Afternoon,Dine-In,Brownie,Cinnamon,1,1.9,0.0,0.15,2.15,MobilePay,2025-06-26,2025,6,June,26,Thursday,17,3,26,2,0
120629,301,2025-06-30 11:25:51,2025-06-30,Morning,Takeout,Ice Cream Cone,,1,1.77,0.0,0.11,1.88,Card,2025-06-30,2025,6,June,30,Monday,11,0,27,2,0
120630,102,2025-05-23 00:08:38,2025-05-23,Late Night,Drive-Thru,Cheeseburger,,1,3.93,0.0,0.31,4.24,GiftCard,2025-05-23,2025,5,May,23,Friday,0,4,21,2,0
120631,201,2025-04-24 01:55:45,2025-04-24,Late Night,Takeout,Milkshake,,1,4.5,0.0,0.27,4.77,MobilePay,2025-04-24,2025,4,April,24,Thursday,1,3,17,2,0
120632,402,2025-07-04 07:01:14,2025-07-04,Breakfast,Drive-Thru,Egg Muffin,Cinnamon,1,3.2,0.0,0.25,3.55,Cash,2025-07-04,2025,7,July,4,Friday,7,4,27,3,0
120633,101,2025-04-25 09:38:58,2025-04-25,Breakfast,Dine-In,Coffee,,1,1.8,0.0,0.14,1.94,Cash,2025-04-25,2025,4,April,25,Friday,9,4,17,2,0
120634,501,2025-07-03 14:05:14,2025-07-03,Lunch,Drive-Thru,Cheeseburger Combo,,1,7.98,0.0,0.48,8.46,Card,2025-07-03,2025,7,July,3,Thursday,14,3,27,3,0
120635,402,2025-08-06 11:49:14,2025-08-06,Morning,Takeout,Coffee,,1,1.56,0.0,0.1,1.66,Card,2025-08-06,2025,8,August,6,Wednesday,11,2,32,3,0
120636,103,2025-04-24 14:33:46,2025-04-24,Lunch,Drive-Thru,Cheeseburger,,1,4.76,0.0,0.33,5.09,Cash,2025-04-24,2025,4,April,24,Thursday,14,3,17,2,0
120637,201,2025-04-30 21:34:31,2025-04-30,Dinner,Dine-In,Veggie Burger,Add Jalapenos,1,5.27,0.0,0.37,6.04,Cash,2025-04-30,2025,4,April,30,Wednesday,21,2,18,2,0
120638,403,2025-07-19 19:28:55,2025-07-19,Dinner,Drive-Thru,Cheeseburger Combo,,1,7.85,0.0,0.75,8.6,Unknown,2025-07-19,2025,7,July,19,Saturday,19,5,29,3,1
120639,202,2025-05-23 13:36:41,2025-05-23,Lunch,Dine-In,Spicy Chicken Combo,,2,8.64,0.0,1.3,18.58,Card,2025-05-23,2025,5,May,23,Friday,13,4,21,2,0
120640,103,2025-05-10 08:00:20,2025-05-10,Breakfast,Takeout,Egg Muffin,Sausage Patty,1,3.16,0.0,0.28,4.64,Card,2025-05-10,2025,5,May,10,Saturday,8,5,19,2,1
120641,301,2025-04-18 15:22:40,2025-04-18,Afternoon,Dine-In,French Fries,Extra Sauce,1,3.11,0.0,0.29,3.65,Card,2025-04-18,2025,4,April,18,Friday,15,4,16,2,0
120642,102,2025-07-05 19:16:36,2025-07-05,Dinner,Dine-In,Chicken Sandwich Combo,No Sauce,1,8.86,0.0,0.66,9.52,MobilePay,2025-07-05,2025,7,July,5,Saturday,19,5,27,3,1
120643,101,2025-07-13 18:59:51,2025-07-13,Dinner,Delivery,Cheeseburger Combo,,1,7.74,0.0,0.54,8.28,Card,2025-07-13,2025,7,July,13,Sunday,18,6,28,3,1
120644,102,2025-06-20 11:49:24,2025-06-20,Morning,Delivery,Side Salad,,1,2.79,0.0,0.2,2.99,Card,2025-06-20,2025,6,June,20,Friday,11,4,25,2,0
120645,403,2025-05-13 13:43:07,2025-05-13,Lunch,Takeout,Spicy Chicken Sandwich,,1,5.54,0.0,0.44,5.98,Card,2025-05-13,2025,5,May,13,Tuesday,13,1,20,2,0
120646,401,2025-04-12 11:12:28,2025-04-12,Lunch,Takeout,Chicken Sandwich Combo,,2,7.64,0.0,1.45,16.73,Card,2025-04-12,2025,4,April,12,Saturday,11,5,15,2,1
120647,101,2025-05-11 00:17:40,2025-05-11,Late Night,Dine-In,Cheeseburger,,1,4.47,0.0,0.4,4.87,Cash,2025-05-11,2025,5,May,11,Sunday,0,6,19,2,1
120648,101,2025-05-23 12:45:47,2025-05-23,Lunch,Dine-In,Cheeseburger,,1,4.41,0.0,0.26,4.67,MobilePay,2025-05-23,2025,5,May,23,Friday,12,4,21,2,0
120649,101,2025-05-15 13:57:45,2025-05-15,Lunch,Dine-In,Spicy Chicken Combo,,1,9.64,0.0,0.82,10.46,GiftCard,2025-05-15,2025,5,May,15,Thursday,13,3,20,2,0
120650,202,2025-06-14 05:17:38,2025-06-14,Breakfast,Dine-In,Egg Muffin,Extra Egg,1,3.7,0.0,0.31,5.01,Card,2025-06-14,2025,6,June,14,Saturday,5,5,24,2,1
120651,102,2025-07-17 18:11:20,2025-07-17,Dinner,Delivery,Double Cheeseburger Combo,,1,10.55,0.0,0.69,11.24,GiftCard,2025-07-17,2025,7,July,17,Thursday,18,3,29,3,0
120652,201,2025-05-07 19:19:03,2025-05-07,Dinner,Takeout,Spicy Chicken Sandwich,,1,5.54,0.0,0.42,6.21,Card,2025-05-07,2025,5,May,7,Wednesday,19,2,19,2,0
120653,501,2025-05-03 14:53:40,2025-05-03,Lunch,Delivery,Chicken Nuggets (10pc),,1,4.62,0.0,0.39,5.01,Card,2025-05-03,2025,5,May,3,Saturday,14,5,18,2,1
120654,403,2025-05-06 13:05:32,2025-05-06,Lunch,Drive-Thru,Cheeseburger Combo,,1,9.78,0.0,0.68,10.46,Card,2025-05-06,2025,5,May,6,Tuesday,13,1,19,2,0
120655,101,2025-07-27 13:55:57,2025-07-27,Lunch,Dine-In,Spicy Chicken Sandwich,Extra Cheese,1,5.66,0.0,0.43,6.59,Card,2025-07-27,2025,7,July,27,Sunday,13,6,30,3,1
120656,501,2025-05-08 16:30:53,2025-05-08,Afternoon,Dine-In,Iced Tea,Sugar-Free Syrup,1,1.89,0.0,0.16,2.35,Cash,2025-05-08,2025,5,May,8,Thursday,16,3,19,2,0
120657,501,2025-08-06 12:32:10,2025-08-06,Lunch,Drive-Thru,Soft Drink (Medium),,3,1.74,0.0,0.37,5.59,MobilePay,2025-08-06,2025,8,August,6,Wednesday,12,2,32,3,0
120658,103,2025-06-12 21:10:29,2025-06-12,Dinner,Dine-In,French Fries,,1,2.7,0.0,0.2,2.9,Card,2025-06-12,2025,6,June,12,Thursday,21,3,24,2,0
120659,101,2025-06-26 11:30:35,2025-06-26,Lunch,Delivery,Chicken Nuggets (10pc),,2,4.94,0.0,0.64,10.52,Card,2025-06-26,2025,6,June,26,Thursday,11,3,26,2,0
120660,202,2025-05-08 21:38:25,2025-05-08,Dinner,Takeout,Spicy Chicken Combo,,1,9.0,0.0,0.63,9.63,Card,2025-05-08,2025,5,May,8,Thursday,21,3,19,2,0
120661,401,2025-05-19 19:08:31,2025-05-19,Dinner,Dine-In,Cheeseburger Combo,,1,8.22,0.0,0.62,8.84,Card,2025-05-19,2025,5,May,19,Monday,19,0,21,2,0
120662,103,2025-05-14 09:53:06,2025-05-14,Breakfast,Takeout,Coffee,,2,1.88,0.0,0.23,3.99,Card,2025-05-14,2025,5,May,14,Wednesday,9,2,20,2,0
120663,401,2025-08-03 13:27:16,2025-08-03,Lunch,Drive-Thru,French Fries,No Sauce,2,2.49,0.0,0.47,5.45,Card,2025-08-03,2025,8,August,3,Sunday,13,6,31,3,1
120664,102,2025-06-27 10:37:16,2025-06-27,Breakfast,Dine-In,Coffee,No Ice,1,1.75,0.35,0.13,1.53,MobilePay,2025-06-27,2025,6,June,27,Friday,10,4,26,2,0
120665,202,2025-08-06 20:11:18,2025-08-06,Dinner,Takeout,Veggie Burger,Spicy,1,5.28,0.0,0.5,5.78,Card,2025-08-06,2025,8,August,6,Wednesday,20,2,32,3,0
120666,402,2025-07-05 13:29:44,2025-07-05,Lunch,Delivery,Chicken Nuggets (10pc),,2,4.91,0.0,0.59,10.41,MobilePay,2025-07-05,2025,7,July,5,Saturday,13,5,27,3,1
120667,102,2025-05-09 11:21:59,2025-05-09,Lunch,Delivery,Veggie Burger,,1,5.77,0.0,0.38,6.15,Card,2025-05-09,2025,5,May,9,Friday,11,4,19,2,0
120668,202,2025-06-01 15:44:51,2025-06-01,Afternoon,Dine-In,French Fries,No Sauce,2,1.89,0.0,0.28,4.06,Cash,2025-06-01,2025,6,June,1,Sunday,15,6,22,2,1
120669,101,2025-08-07 14:42:08,2025-08-07,Lunch,Dine-In,Double Cheeseburger Combo,,1,10.54,0.0,0.84,11.38,Card,2025-08-07,2025,8,August,7,Thursday,14,3,32,3,0
120670,401,2025-06-28 17:24:30,2025-06-28,Afternoon,Drive-Thru,Onion Rings,,1,3.49,0.0,0.31,3.8,Card,2025-06-28,2025,6,June,28,Saturday,17,5,26,2,1
120671,501,2025-05-21 01:35:22,2025-05-21,Late Night,Dine-In,French Fries,,2,2.05,0.0,0.37,4.47,Cash,2025-05-21,2025,5,May,21,Wednesday,1,2,21,2,0
120672,101,2025-07-04 21:15:24,2025-07-04,Dinner,Drive-Thru,Chicken Sandwich Combo,Extra Cheese,1,8.82,0.0,0.61,9.93,Card,2025-07-04,2025,7,July,4,Friday,21,4,27,3,0
120673,401,2025-06-25 12:26:57,2025-06-25,Lunch,Takeout,Veggie Burger,,2,5.11,0.0,0.82,11.04,Card,2025-06-25,2025,6,June,25,Wednesday,12,2,26,2,0
120674,202,2025-06-13 19:59:55,2025-06-13,Dinner,Dine-In,Chicken Sandwich Combo,,1,8.29,0.0,0.54,8.83,Card,2025-06-13,2025,6,June,13,Friday,19,4,24,2,0
120675,501,2025-05-23 10:38:36,2025-05-23,Morning,Delivery,Latte,,1,3.05,0.0,0.2,3.25,MobilePay,2025-05-23,2025,5,May,23,Friday,10,4,21,2,0
120676,403,2025-04-23 19:29:23,2025-04-23,Dinner,Drive-Thru,Cheeseburger Combo,,1,7.93,0.0,0.52,8.45,Card,2025-04-23,2025,4,April,23,Wednesday,19,2,17,2,0
120677,201,2025-06-11 18:51:38,2025-06-11,Dinner,Drive-Thru,French Fries,,2,3.14,0.31,0.51,6.48,MobilePay,2025-06-11,2025,6,June,11,Wednesday,18,2,24,2,0
120678,202,2025-06-02 18:45:49,2025-06-02,Dinner,Delivery,Spicy Chicken Combo,,2,9.76,3.9,0.94,16.56,GiftCard,2025-06-02,2025,6,June,2,Monday,18,0,23,2,0
120679,102,2025-04-23 07:48:52,2025-04-23,Breakfast,Drive-Thru,Coffee,Almond Milk,1,2.14,0.0,0.26,3.1,Cash,2025-04-23,2025,4,April,23,Wednesday,7,2,17,2,0
120680,402,2025-05-05 20:21:18,2025-05-05,Dinner,Delivery,Cheeseburger Combo,,1,8.85,0.88,0.56,8.53,Card,2025-05-05,2025,5,May,5,Monday,20,0,19,2,0
